gps_received,location.lon,location.lat
2021-01-07 06:41:49,121.0929616,14.6233
2021-01-07 06:43:06,121.0924966,14.61883
2021-01-07 06:40:39,121.0957516,14.6248066
2021-01-07 06:41:09,121.0953,14.6236033
2021-01-07 06:30:09,121.103695,14.650845
2021-01-07 06:53:20,121.0846916,14.60498
2021-01-07 06:53:45,121.0846783,14.6050366
2021-01-07 07:06:43,121.085705,14.6061283
2021-01-07 07:07:48,121.0855866,14.6061316
2021-01-07 06:30:19,121.1035133,14.6502983
2021-01-07 06:34:08,121.0993533,14.6372983
2021-01-07 06:37:21,121.0995416,14.63259
2021-01-07 06:35:17,121.0994033,14.6339333
2021-01-07 06:37:47,121.09794,14.63044
2021-01-07 06:38:44,121.0963583,14.629895
2021-01-07 06:38:49,121.09632,14.6297666
2021-01-07 06:33:43,121.0980583,14.6377133
2021-01-07 06:55:57,121.085705,14.6061283
2021-01-07 06:54:35,121.08536,14.60577
2021-01-07 07:00:43,121.085705,14.6061283
2021-01-07 07:06:56,121.085705,14.6061283
2021-01-07 07:32:42,121.0855866,14.6061316
2021-01-07 07:27:42,121.0855866,14.6061316
2021-01-07 07:16:41,121.0855866,14.6061316
2021-01-07 07:19:42,121.0855866,14.6061316
2021-01-07 07:41:41,121.0855866,14.6061316
2021-01-07 07:38:43,121.0855866,14.6061316
2021-01-07 07:39:43,121.0855866,14.6061316
2021-01-07 06:14:35,121.119125,14.6636566
2021-01-07 05:49:36,121.1191016,14.66364
2021-01-07 05:52:36,121.1191016,14.66364
2021-01-07 05:59:35,121.1192,14.6636016
2021-01-07 06:09:35,121.119125,14.6636566
2021-01-07 06:24:09,121.1155116,14.6570583
2021-01-07 06:23:23,121.1185533,14.659075
2021-01-07 06:21:54,121.1189633,14.6630233
2021-01-07 06:21:55,121.11882,14.6629983
2021-01-07 06:21:59,121.1187566,14.66292
2021-01-07 06:23:38,121.1182766,14.6572316
2021-01-07 06:23:40,121.1180933,14.6571933
2021-01-07 06:05:35,121.119125,14.6636566
2021-01-07 06:04:35,121.119125,14.6636566
2021-01-07 05:55:36,121.1191016,14.66364
2021-01-07 06:00:36,121.1192,14.6636016
2021-01-07 07:53:42,121.0855866,14.6061316
2021-01-07 08:33:41,121.0855866,14.6061316
2021-01-07 08:34:42,121.0855866,14.6061316
2021-01-07 08:31:42,121.0855866,14.6061316
2021-01-07 08:39:43,121.0855866,14.6061316
2021-01-07 08:03:41,121.0855866,14.6061316
2021-01-07 08:44:42,121.0855866,14.6061316
2021-01-07 08:35:43,121.0855866,14.6061316
2021-01-07 08:48:43,121.0855866,14.6061316
2021-01-07 08:46:41,121.0855866,14.6061316
2021-01-07 08:47:42,121.0855866,14.6061316
2021-01-07 08:56:42,121.0855866,14.6061316
2021-01-07 08:53:48,121.0855866,14.6061316
2021-01-07 09:30:41,121.0855866,14.6061316
2021-01-07 09:31:42,121.0855866,14.6061316
2021-01-07 09:18:43,121.0855866,14.6061316
2021-01-07 09:14:43,121.0855866,14.6061316
2021-01-07 09:11:43,121.0855866,14.6061316
2021-01-07 09:12:42,121.0855866,14.6061316
2021-01-07 09:04:42,121.0855866,14.6061316
2021-01-07 09:42:42,121.0857283,14.6062183
2021-01-07 09:32:42,121.0857283,14.6062183
2021-01-07 09:34:41,121.0857283,14.6062183
2021-01-07 09:36:43,121.0857283,14.6062183
2021-01-07 03:39:35,121.1191016,14.66364
2021-01-07 03:41:35,121.1191016,14.66364
2021-01-07 03:43:36,121.1191016,14.66364
2021-01-07 03:40:36,121.1191016,14.66364
2021-01-07 03:53:36,121.1191016,14.66364
2021-01-07 03:56:36,121.1191016,14.66364
2021-01-07 04:00:36,121.1191016,14.66364
2021-01-07 04:09:36,121.1191016,14.66364
2021-01-07 04:10:35,121.1191016,14.66364
2021-01-07 04:07:35,121.1191016,14.66364
2021-01-07 04:14:35,121.1191016,14.66364
2021-01-07 04:43:36,121.1191016,14.66364
2021-01-07 04:47:35,121.1191016,14.66364
2021-01-07 04:46:37,121.1191016,14.66364
2021-01-07 02:34:36,121.1191016,14.66364
2021-01-07 02:32:35,121.1191016,14.66364
2021-01-07 02:13:36,121.1191016,14.66364
2021-01-07 02:07:36,121.1191016,14.66364
2021-01-07 02:18:36,121.1191016,14.66364
2021-01-07 02:05:34,121.1191016,14.66364
2021-01-07 02:12:35,121.1191016,14.66364
2021-01-07 02:16:34,121.1191016,14.66364
2021-01-07 02:50:34,121.1191016,14.66364
2021-01-07 02:45:36,121.1191016,14.66364
2021-01-07 02:46:34,121.1191016,14.66364
2021-01-07 02:21:36,121.1191016,14.66364
2021-01-07 02:09:36,121.1191016,14.66364
2021-01-07 02:53:34,121.1191016,14.66364
2021-01-07 02:55:36,121.1191016,14.66364
2021-01-07 01:58:34,121.1191016,14.66364
2021-01-07 02:57:34,121.1191016,14.66364
2021-01-07 01:48:35,121.1191016,14.66364
2021-01-07 02:40:36,121.1191016,14.66364
2021-01-07 02:39:36,121.1191016,14.66364
2021-01-07 02:44:35,121.1191016,14.66364
2021-01-07 02:37:36,121.1191016,14.66364
2021-01-07 03:32:36,121.1191016,14.66364
2021-01-07 03:35:37,121.1191016,14.66364
2021-01-07 03:03:36,121.1191016,14.66364
2021-01-07 03:07:36,121.1191016,14.66364
2021-01-07 03:10:36,121.1191016,14.66364
2021-01-07 03:04:35,121.1191016,14.66364
2021-01-07 03:23:36,121.1191016,14.66364
2021-01-07 03:14:34,121.1191016,14.66364
2021-01-07 03:13:36,121.1191016,14.66364
2021-01-07 04:28:36,121.1191016,14.66364
2021-01-07 04:19:36,121.1191016,14.66364
2021-01-07 04:17:35,121.1191016,14.66364
2021-01-07 04:52:35,121.1191016,14.66364
2021-01-07 04:48:36,121.1191016,14.66364
2021-01-07 04:51:36,121.1191016,14.66364
2021-01-07 04:54:36,121.1191016,14.66364
2021-01-07 05:11:36,121.1191016,14.66364
2021-01-07 05:15:36,121.1191016,14.66364
2021-01-07 05:24:37,121.1191016,14.66364
2021-01-07 05:22:35,121.1191016,14.66364
2021-01-07 05:21:37,121.1191016,14.66364
2021-01-07 05:30:35,121.1191016,14.66364
2021-01-07 05:31:36,121.1191016,14.66364
2021-01-07 05:32:36,121.1191016,14.66364
2021-01-07 11:10:37,121.0848483,14.6052766
2021-01-07 11:13:37,121.0848483,14.6052766
2021-01-07 11:12:36,121.0848483,14.6052766
2021-01-07 10:09:44,121.085655,14.6061533
2021-01-07 10:15:42,121.0856783,14.60624
2021-01-07 10:20:44,121.0856783,14.60624
2021-01-07 10:21:42,121.0856783,14.60624
2021-01-07 11:05:38,121.0848483,14.6052766
2021-01-07 10:58:36,121.0848483,14.6052766
2021-01-07 10:45:36,121.0848533,14.6052983
2021-01-07 10:25:43,121.0857083,14.6061533
2021-01-07 10:29:38,121.0857083,14.6061533
2021-01-07 10:30:21,121.0852633,14.60556
2021-01-07 10:30:15,121.085365,14.6057666
2021-01-07 10:29:55,121.085625,14.60611
2021-01-07 10:16:42,121.0856783,14.60624
2021-01-07 11:45:07,121.09995,14.63972
2021-01-07 11:45:19,121.09948,14.6400833
2021-01-07 11:44:34,121.0989133,14.6375433
2021-01-07 11:47:21,121.104175,14.6461566
2021-01-07 11:47:17,121.1040066,14.6459083
2021-01-07 11:46:50,121.1025883,14.6465116
2021-01-07 11:46:50,121.10261,14.6465133
2021-01-07 11:19:37,121.0848483,14.6052766
2021-01-07 11:16:37,121.0848483,14.6052766
2021-01-07 11:28:02,121.0792083,14.6056433
2021-01-07 11:28:01,121.0792016,14.6056016
2021-01-07 11:29:24,121.0781083,14.6081116
2021-01-07 11:25:19,121.084705,14.6049833
2021-01-07 11:25:08,121.08471,14.604985
2021-01-07 11:18:37,121.0848483,14.6052766
2021-01-07 11:31:25,121.0748166,14.6161866
2021-01-07 11:33:25,121.0837933,14.6241416
2021-01-07 11:33:26,121.084175,14.6241633
2021-01-07 11:36:02,121.0941266,14.61918
2021-01-07 11:34:51,121.090295,14.6187033
2021-01-07 11:35:28,121.0925166,14.6186916
2021-01-07 11:37:47,121.092745,14.6215783
2021-01-07 11:37:46,121.0926683,14.6215333
2021-01-07 11:39:49,121.09615,14.6239333
2021-01-07 11:39:49,121.0961566,14.62396
2021-01-07 11:39:50,121.0962033,14.624
2021-01-07 11:44:27,121.09935,14.637395
2021-01-07 11:51:27,121.115825,14.6571083
2021-01-07 11:50:58,121.114095,14.6552433
2021-01-07 11:48:24,121.1064066,14.6506266
2021-01-07 11:49:18,121.1104166,14.65135
2021-01-07 11:49:29,121.1110083,14.6521133
2021-01-07 11:49:50,121.1121566,14.6513283
2021-01-07 11:51:58,121.1182433,14.6572516
2021-01-07 11:52:38,121.1187233,14.6603466
2021-01-07 12:17:58,121.119065,14.6636533
2021-01-07 12:10:58,121.119065,14.6636533
2021-01-07 12:15:00,121.119065,14.6636533
2021-01-07 12:40:59,121.119065,14.6636533
2021-01-07 12:39:59,121.119065,14.6636533
2021-01-07 12:44:59,121.119065,14.6636533
2021-01-07 12:32:59,121.119065,14.6636533
2021-01-07 12:34:58,121.119065,14.6636533
2021-01-07 12:45:58,121.119065,14.6636533
2021-01-07 12:48:00,121.119065,14.6636533
2021-01-07 12:50:00,121.119065,14.6636533
2021-01-07 12:54:00,121.119065,14.6636533
2021-01-07 12:51:58,121.119065,14.6636533
2021-01-07 12:57:59,121.119065,14.6636533
2021-01-07 12:56:59,121.119065,14.6636533
2021-01-07 10:46:36,121.0848533,14.6052983
2021-01-07 10:35:36,121.0849866,14.6052616
2021-01-07 10:41:35,121.0849033,14.6052216
2021-01-07 10:42:36,121.0848533,14.6052983
2021-01-07 09:57:44,121.0857366,14.6061083
2021-01-07 10:13:42,121.0856783,14.60624
2021-01-07 09:56:43,121.085695,14.60619
2021-01-07 09:51:42,121.085695,14.60619
2021-01-07 10:24:42,121.0857083,14.6061533
2021-01-07 10:26:43,121.0857083,14.6061533
2021-01-07 11:55:40,121.119065,14.6636533
2021-01-07 11:59:59,121.119065,14.6636533
2021-01-07 11:57:00,121.119065,14.6636533
2021-01-07 11:49:00,121.1096,14.6510866
2021-01-07 11:50:24,121.1139216,14.65289
2021-01-07 11:50:17,121.1137733,14.6520866
2021-01-07 11:50:11,121.11353,14.6516833
2021-01-07 11:50:14,121.1136733,14.6518433
2021-01-07 12:06:58,121.119065,14.6636533
2021-01-07 12:05:59,121.119065,14.6636533
2021-01-07 11:54:01,121.1194816,14.6628716
2021-01-07 11:53:59,121.1196116,14.66274
2021-01-07 11:54:15,121.1190833,14.6631233
2021-01-07 13:30:57,121.119065,14.6636533
2021-01-07 13:26:57,121.119065,14.6636533
2021-01-07 13:29:57,121.119065,14.6636533
2021-01-07 13:31:56,121.119065,14.6636533
2021-01-07 13:20:58,121.119065,14.6636533
2021-01-07 13:27:57,121.119065,14.6636533
2021-01-07 13:33:57,121.119065,14.6636533
2021-01-07 13:34:57,121.119065,14.6636533
2021-01-07 13:44:58,121.119065,14.6636533
2021-01-07 13:41:57,121.119065,14.6636533
2021-01-07 14:00:57,121.119065,14.6636533
2021-01-07 14:07:57,121.119065,14.6636533
2021-01-07 14:06:57,121.119065,14.6636533
2021-01-07 14:05:57,121.119065,14.6636533
2021-01-07 14:16:57,121.119065,14.6636533
2021-01-07 14:11:57,121.119065,14.6636533
2021-01-07 14:29:58,121.119065,14.6636533
2021-01-07 14:25:57,121.119065,14.6636533
2021-01-07 14:28:57,121.119065,14.6636533
2021-01-07 13:03:57,121.119065,14.6636533
2021-01-07 13:04:58,121.119065,14.6636533
2021-01-07 13:07:58,121.119065,14.6636533
2021-01-07 13:14:58,121.119065,14.6636533
2021-01-07 13:08:58,121.119065,14.6636533
2021-01-07 13:58:58,121.119065,14.6636533
2021-01-07 15:08:57,121.119065,14.6636533
2021-01-07 15:09:57,121.119065,14.6636533
2021-01-07 15:10:58,121.119065,14.6636533
2021-01-07 15:03:57,121.119065,14.6636533
2021-01-07 15:26:58,121.119065,14.6636533
2021-01-07 15:23:57,121.119065,14.6636533
2021-01-07 15:24:58,121.119065,14.6636533
2021-01-07 15:33:56,121.119065,14.6636533
2021-01-07 15:32:58,121.119065,14.6636533
2021-01-07 14:37:57,121.119065,14.6636533
2021-01-07 14:42:57,121.119065,14.6636533
2021-01-07 14:36:57,121.119065,14.6636533
2021-01-07 14:53:57,121.119065,14.6636533
2021-01-07 15:35:58,121.119065,14.6636533
2021-01-07 15:40:56,121.119065,14.6636533
2021-01-07 15:56:57,121.119065,14.6636533
2021-01-07 15:58:56,121.119065,14.6636533
2021-01-07 15:55:58,121.119065,14.6636533
2021-01-07 15:52:59,121.119065,14.6636533
2021-01-07 15:51:58,121.119065,14.6636533
2021-01-07 15:45:58,121.119065,14.6636533
2021-01-07 15:46:57,121.119065,14.6636533
2021-01-07 15:34:57,121.119065,14.6636533
2021-01-07 15:11:58,121.119065,14.6636533
2021-01-07 14:43:58,121.119065,14.6636533
2021-01-07 15:20:57,121.119065,14.6636533
2021-01-06 18:19:37,121.1191016,14.66364
2021-01-06 18:16:36,121.1191016,14.66364
2021-01-06 11:39:36,121.1191016,14.66364
2021-01-06 11:40:37,121.1191016,14.66364
2021-01-06 11:44:36,121.1191016,14.66364
2021-01-06 11:46:38,121.1191016,14.66364
2021-01-06 11:42:37,121.1191016,14.66364
2021-01-06 11:38:37,121.1191016,14.66364
2021-01-05 15:49:48,121.1191516,14.6635816
2021-01-05 16:04:48,121.1191516,14.6635816
2021-01-05 15:50:48,121.1191516,14.6635816
2021-01-05 14:03:47,121.1191516,14.6635816
2021-01-05 13:54:48,121.1191516,14.6635816
2021-01-05 13:56:47,121.1191516,14.6635816
2021-01-05 14:01:47,121.1191516,14.6635816
2021-01-05 13:53:49,121.1191516,14.6635816
2021-01-05 14:10:48,121.1191516,14.6635816
2021-01-05 14:08:46,121.1191516,14.6635816
2021-01-05 14:12:47,121.1191516,14.6635816
2021-01-05 14:14:47,121.1191516,14.6635816
2021-01-05 14:19:48,121.1191516,14.6635816
2021-01-05 14:17:47,121.1191516,14.6635816
2021-01-05 14:33:47,121.1191516,14.6635816
2021-01-05 14:26:47,121.1191516,14.6635816
2021-01-05 14:28:46,121.1191516,14.6635816
2021-01-05 15:15:47,121.1191516,14.6635816
2021-01-05 15:18:47,121.1191516,14.6635816
2021-01-05 15:14:47,121.1191516,14.6635816
2021-01-05 15:00:47,121.1191516,14.6635816
2021-01-05 15:02:47,121.1191516,14.6635816
2021-01-05 15:01:47,121.1191516,14.6635816
2021-01-05 15:03:48,121.1191516,14.6635816
2021-01-05 14:58:48,121.1191516,14.6635816
2021-01-05 14:51:48,121.1191516,14.6635816
2021-01-05 14:42:48,121.1191516,14.6635816
2021-01-05 14:47:48,121.1191516,14.6635816
2021-01-05 15:34:47,121.1191516,14.6635816
2021-01-05 15:26:48,121.1191516,14.6635816
2021-01-05 15:33:48,121.1191516,14.6635816
2021-01-05 15:27:48,121.1191516,14.6635816
2021-01-05 14:52:47,121.1191516,14.6635816
2021-01-05 16:07:48,121.1191516,14.6635816
2021-01-05 16:20:48,121.1191516,14.6635816
2021-01-05 16:21:47,121.1191516,14.6635816
2021-01-05 16:12:48,121.1191516,14.6635816
2021-01-05 16:23:48,121.1191516,14.6635816
2021-01-05 16:43:47,121.1191516,14.6635816
2021-01-05 16:36:47,121.1191516,14.6635816
2021-01-05 16:35:48,121.1191516,14.6635816
2021-01-05 16:34:48,121.1191516,14.6635816
2021-01-05 16:52:47,121.1191516,14.6635816
2021-01-05 16:55:48,121.1191516,14.6635816
2021-01-05 17:13:47,121.1191516,14.6635816
2021-01-05 17:02:49,121.1191516,14.6635816
2021-01-05 17:04:48,121.1191516,14.6635816
2021-01-05 17:06:47,121.1191516,14.6635816
2021-01-05 17:03:47,121.1191516,14.6635816
2021-01-05 17:20:47,121.1191516,14.6635816
2021-01-05 17:33:47,121.1191516,14.6635816
2021-01-05 15:47:48,121.1191516,14.6635816
2021-01-05 15:46:48,121.1191516,14.6635816
2021-01-05 16:31:48,121.1191516,14.6635816
2021-01-05 16:26:47,121.1191516,14.6635816
2021-01-05 16:46:47,121.1191516,14.6635816
2021-01-05 17:58:48,121.1191516,14.6635816
2021-01-05 17:45:47,121.1191516,14.6635816
2021-01-05 17:38:48,121.1191516,14.6635816
2021-01-05 17:40:47,121.1191516,14.6635816
2021-01-05 17:48:48,121.1191516,14.6635816
2021-01-05 17:52:48,121.1191516,14.6635816
2021-01-05 17:57:47,121.1191516,14.6635816
2021-01-05 17:37:47,121.1191516,14.6635816
2021-01-05 13:10:49,121.1191516,14.6635816
2021-01-05 13:13:49,121.1191516,14.6635816
2021-01-05 12:50:49,121.1191516,14.6635816
2021-01-05 12:54:48,121.1191516,14.6635816
2021-01-05 11:13:48,121.1191516,14.6635816
2021-01-05 11:26:49,121.1191516,14.6635816
2021-01-05 11:29:50,121.1191516,14.6635816
2021-01-05 11:23:49,121.1191516,14.6635816
2021-01-05 10:55:49,121.1191516,14.6635816
2021-01-05 10:57:49,121.1191516,14.6635816
2021-01-05 11:22:49,121.1191516,14.6635816
2021-01-05 11:17:48,121.1191516,14.6635816
2021-01-05 11:35:48,121.1191516,14.6635816
2021-01-05 11:41:48,121.1191516,14.6635816
2021-01-05 11:33:48,121.1191516,14.6635816
2021-01-05 11:50:49,121.1191516,14.6635816
2021-01-05 11:53:50,121.1191516,14.6635816
2021-01-05 11:54:48,121.1191516,14.6635816
2021-01-05 11:46:50,121.1191516,14.6635816
2021-01-05 12:08:50,121.1191516,14.6635816
2021-01-05 11:56:48,121.1191516,14.6635816
2021-01-05 12:01:48,121.1191516,14.6635816
2021-01-05 12:25:49,121.1191516,14.6635816
2021-01-05 12:12:48,121.1191516,14.6635816
2021-01-05 12:10:49,121.1191516,14.6635816
2021-01-05 12:09:48,121.1191516,14.6635816
2021-01-05 10:03:48,121.1191516,14.6635816
2021-01-05 10:06:48,121.1191516,14.6635816
2021-01-05 10:11:48,121.1191516,14.6635816
2021-01-05 10:07:47,121.1191516,14.6635816
2021-01-05 10:09:48,121.1191516,14.6635816
2021-01-05 09:55:48,121.1191516,14.6635816
2021-01-05 10:17:49,121.1191516,14.6635816
2021-01-05 10:19:48,121.1191516,14.6635816
2021-01-05 09:56:49,121.1191516,14.6635816
2021-01-05 09:43:49,121.1191516,14.6635816
2021-01-05 10:51:48,121.1191516,14.6635816
2021-01-05 10:50:48,121.1191516,14.6635816
2021-01-05 10:43:48,121.1191516,14.6635816
2021-01-05 10:41:49,121.1191516,14.6635816
2021-01-05 10:33:48,121.1191516,14.6635816
2021-01-05 10:31:49,121.1191516,14.6635816
2021-01-05 10:29:48,121.1191516,14.6635816
2021-01-05 10:26:49,121.1191516,14.6635816
2021-01-05 10:25:48,121.1191516,14.6635816
