Unnamed: 0,alert_codes,alert_ids,alert_msgs,created,creator,reportstamp,device_alias,device_id,direction,fuel_reading,gps_delay,gps_received,group_ids,group_names,location,modified,odometer_reading,plateno,speed,temperature,longitude,latitude
N9EG3XYBju-oZ49T5W-3,['LOCATION'],[761153],[],2021-01-07 13:26:25,tmsuite-processor,2021-01-07 13:26:19,ABB5105 (PAN),15172.0,349.0,0.0,0.0,2021-01-07 13:26:22,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7886716,8.8321683",2021-01-07 13:36:44,64163490.0,ABB5105,37.0,0.0,124.7886716,8.8321683
MrEH3XYBqz5fwwqF8mnk,['LOCATION'],[761155],[],2021-01-07 13:27:34,tmsuite-processor,2021-01-07 13:27:30,ABB5105 (PAN),15172.0,345.0,0.0,0.0,2021-01-07 13:27:32,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7883916,8.8390333",2021-01-07 13:36:44,64164257.0,ABB5105,45.0,0.0,124.7883916,8.8390333
FyIC3XYB9QZNRH9xvn_e,['LOCATION'],[761155],[],2021-01-07 13:21:53,tmsuite-processor,2021-01-07 13:21:48,ABB5105 (PAN),15172.0,28.0,0.0,0.0,2021-01-07 13:21:52,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.788455,8.8094733",2021-01-07 13:34:59,64160600.0,ABB5105,31.0,0.0,124.788455,8.8094733
FrEF3XYBqz5fwwqFQ0dv,['LOCATION'],[761155],[],2021-01-07 13:24:38,tmsuite-processor,2021-01-07 13:24:32,ABB5105 (PAN),15172.0,312.0,0.0,0.0,2021-01-07 13:24:35,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.793265,8.8234883",2021-01-07 13:36:44,64162349.0,ABB5105,39.0,0.0,124.793265,8.8234883
7zAJ3XYBYlZy3rhLpMR1,['LOCATION'],[761155],[],2021-01-07 13:29:25,tmsuite-processor,2021-01-07 13:29:22,ABB5105 (PAN),15172.0,343.0,0.0,0.0,2021-01-07 13:29:24,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7899466,8.8488533",2021-01-07 13:36:44,64165432.0,ABB5105,41.0,0.0,124.7899466,8.8488533
-bEK3XYBqz5fwwqFMYMM,['LOCATION'],[761155],[],2021-01-07 13:30:01,tmsuite-processor,2021-01-07 13:29:56,ABB5105 (PAN),15172.0,356.0,0.0,0.0,2021-01-07 13:29:59,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7902066,8.8525616",2021-01-07 13:36:44,64165857.0,ABB5105,43.0,0.0,124.7902066,8.8525616
MiIJ3XYB9QZNRH9xgY1W,['LOCATION'],[761155],[],2021-01-07 13:29:16,tmsuite-processor,2021-01-07 13:29:13,ABB5105 (PAN),15172.0,16.0,0.0,0.0,2021-01-07 13:29:15,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7899366,8.84791",2021-01-07 13:36:44,64165326.0,ABB5105,40.0,0.0,124.7899366,8.84791
EDAJ3XYBYlZy3rhL6sbs,['LOCATION'],[761155],[],2021-01-07 13:29:43,tmsuite-processor,2021-01-07 13:29:38,ABB5105 (PAN),15172.0,15.0,0.0,0.0,2021-01-07 13:29:40,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7897183,8.850625",2021-01-07 13:36:44,64165633.0,ABB5105,42.0,0.0,124.7897183,8.850625
1LEJ3XYBqz5fwwqFF3bz,['LOCATION'],[761155],[],2021-01-07 13:28:49,tmsuite-processor,2021-01-07 13:28:44,ABB5105 (PAN),15172.0,20.0,0.0,0.0,2021-01-07 13:28:46,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7882733,8.84604",2021-01-07 13:36:44,64165043.0,ABB5105,31.0,0.0,124.7882733,8.84604
YA3D3HYBlHZB9bMCwgyt,['LOCATION'],[761153],[],2021-01-07 12:13:05,tmsuite-processor,2021-01-07 12:13:00,ABB5105 (PAN),15172.0,278.0,0.0,0.0,2021-01-07 12:13:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7585,8.5210683",2021-01-07 12:18:14,64121077.0,ABB5105,0.0,0.0,124.7585,8.5210683
xw3E3HYBlHZB9bMCrA3_,['LOCATION'],[761153],[],2021-01-07 12:14:05,tmsuite-processor,2021-01-07 12:14:00,ABB5105 (PAN),15172.0,278.0,0.0,0.0,2021-01-07 12:14:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.758505,8.5210683",2021-01-07 12:18:14,64121077.0,ABB5105,0.0,0.0,124.758505,8.5210683
DA3F3HYBlHZB9bMCjg_T,['LOCATION'],[761155],[],2021-01-07 12:15:03,tmsuite-processor,2021-01-07 12:14:59,ABB5105 (PAN),15172.0,326.0,0.0,0.0,2021-01-07 12:15:01,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7584866,8.5210916",2021-01-07 12:18:39,64121079.0,ABB5105,9.0,0.0,124.7584866,8.5210916
a6253HYBqz5fwwqFt3TT,['LOCATION'],[761153],[],2021-01-07 12:02:07,tmsuite-processor,2021-01-07 12:02:00,ABB5105 (PAN),15172.0,310.0,0.0,0.0,2021-01-07 12:02:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7584816,8.5211016",2021-01-07 12:08:13,64121077.0,ABB5105,0.0,0.0,124.7584816,8.5211016
cSHB3HYB9QZNRH9xAs_a,['LOCATION'],[761153],[],2021-01-07 12:10:05,tmsuite-processor,2021-01-07 12:10:01,ABB5105 (PAN),15172.0,310.0,0.0,0.0,2021-01-07 12:10:03,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7584816,8.5211016",2021-01-07 12:13:59,64121077.0,ABB5105,0.0,0.0,124.7584816,8.5211016
zSG_3HYB9QZNRH9xLssh,['LOCATION'],[761153],[],2021-01-07 12:08:05,tmsuite-processor,2021-01-07 12:08:00,ABB5105 (PAN),15172.0,310.0,0.0,0.0,2021-01-07 12:08:03,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7584816,8.5211016",2021-01-07 12:12:01,64121077.0,ABB5105,0.0,0.0,124.7584816,8.5211016
JSLb3HYB9QZNRH9x5QmM,['LOCATION'],[761155],[],2021-01-07 12:39:27,tmsuite-processor,2021-01-07 12:39:23,ABB5105 (PAN),15172.0,313.0,0.0,0.0,2021-01-07 12:39:25,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7632366,8.6416766",2021-01-07 12:43:29,64136032.0,ABB5105,35.0,0.0,124.7632366,8.6416766
UDDZ3HYBYlZy3rhLp2xO,['LOCATION'],[761153],[],2021-01-07 12:37:00,tmsuite-processor,2021-01-07 12:36:53,ABB5105 (PAN),15172.0,32.0,0.0,0.0,2021-01-07 12:36:56,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7666433,8.6292366",2021-01-07 12:39:06,64134530.0,ABB5105,43.0,0.0,124.7666433,8.6292366
vK7Y3HYBqz5fwwqF0Pej,['LOCATION'],[761155],[],2021-01-07 12:36:05,tmsuite-processor,2021-01-07 12:35:53,ABB5105 (PAN),15172.0,29.0,0.0,0.0,2021-01-07 12:36:05,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.763395,8.6245316",2021-01-07 12:39:06,64133901.0,ABB5105,38.0,0.0,124.763395,8.6245316
aDDb3HYBYlZy3rhLTW8w,['LOCATION'],[761155],[],2021-01-07 12:38:48,tmsuite-processor,2021-01-07 12:38:42,ABB5105 (PAN),15172.0,328.0,0.0,0.0,2021-01-07 12:38:45,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7652916,8.6392316",2021-01-07 12:42:48,64135681.0,ABB5105,28.0,0.0,124.7652916,8.6392316
3TDT3HYBYlZy3rhLpF5s,['LOCATION'],[761155],[],2021-01-07 12:30:26,tmsuite-processor,2021-01-07 12:30:23,ABB5105 (PAN),15172.0,342.0,0.0,0.0,2021-01-07 12:30:25,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.771965,8.5955283",2021-01-07 12:35:54,64130259.0,ABB5105,36.0,0.0,124.771965,8.5955283
19HO3HYBju-oZ49TCk2u,['LOCATION'],[761155],[],2021-01-07 12:24:19,tmsuite-processor,2021-01-07 12:24:14,ABB5105 (PAN),15172.0,11.0,0.0,0.0,2021-01-07 12:24:18,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7723633,8.56109",2021-01-07 12:35:54,64126391.0,ABB5105,38.0,0.0,124.7723633,8.56109
NjDQ3HYBYlZy3rhLMVd9,['LOCATION'],[761153],[],2021-01-07 12:26:40,tmsuite-processor,2021-01-07 12:26:35,ABB5105 (PAN),15172.0,354.0,0.0,0.0,2021-01-07 12:26:39,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7703316,8.574775",2021-01-07 12:35:54,64127940.0,ABB5105,38.0,0.0,124.7703316,8.574775
VdHT3HYBju-oZ49TAFRR,['LOCATION'],[761153],[],2021-01-07 12:29:44,tmsuite-processor,2021-01-07 12:29:35,ABB5105 (PAN),15172.0,15.0,0.0,0.0,2021-01-07 12:29:41,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.771665,8.5911583",2021-01-07 12:35:54,64129769.0,ABB5105,39.0,0.0,124.771665,8.5911583
DyLd3HYB9QZNRH9xow4Z,['LOCATION'],[761155],[],2021-01-07 12:41:21,tmsuite-processor,2021-01-07 12:41:18,ABB5105 (PAN),15172.0,284.0,0.0,0.0,2021-01-07 12:41:20,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7549683,8.649745",2021-01-07 12:45:23,64137323.0,ABB5105,27.0,0.0,124.7549683,8.649745
vNHc3HYBju-oZ49T0FsU,['LOCATION'],[761153],[],2021-01-07 12:40:27,tmsuite-processor,2021-01-07 12:40:22,ABB5105 (PAN),15172.0,316.0,0.0,0.0,2021-01-07 12:40:25,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7586083,8.6464883",2021-01-07 12:44:28,64136777.0,ABB5105,44.0,0.0,124.7586083,8.6464883
_g3e3HYBlHZB9bMCRivx,['LOCATION'],[761155],[],2021-01-07 12:42:03,tmsuite-processor,2021-01-07 12:41:59,ABB5105 (PAN),15172.0,331.0,0.0,0.0,2021-01-07 12:42:01,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7517416,8.6503016",2021-01-07 12:45:58,64137703.0,ABB5105,35.0,0.0,124.7517416,8.6503016
FtBN3HYBju-oZ49TQqMa,['LOCATION'],[761153],[],2021-01-07 10:03:39,tmsuite-processor,2021-01-07 10:02:33,ABB5105 (PAN),15172.0,294.0,0.0,1.0,2021-01-07 10:03:36,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455166,8.450685",2021-01-07 10:06:29,64100359.0,ABB5105,0.0,0.0,124.6455166,8.450685
eCBQ3HYB9QZNRH9x67t3,['LOCATION'],[761153],[],2021-01-07 10:07:39,tmsuite-processor,2021-01-07 10:07:33,ABB5105 (PAN),15172.0,294.0,0.0,0.0,2021-01-07 10:07:37,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455166,8.450685",2021-01-07 10:11:46,64100359.0,ABB5105,0.0,0.0,124.6455166,8.450685
OyGG3HYB9QZNRH9xDjY_,['LOCATION'],[761155],[],2021-01-07 11:05:41,tmsuite-processor,2021-01-07 11:05:08,ABB5105 (PAN),15172.0,28.0,0.0,0.0,2021-01-07 11:05:38,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6598333,8.4617266",2021-01-07 11:09:11,64104174.0,ABB5105,10.0,0.0,124.6598333,8.4617266
USGG3HYB9QZNRH9xGDbj,['LOCATION'],[761155],[],2021-01-07 11:05:44,tmsuite-processor,2021-01-07 11:05:22,ABB5105 (PAN),15172.0,317.0,0.0,0.0,2021-01-07 11:05:41,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.65985,8.4621916",2021-01-07 11:09:11,64104229.0,ABB5105,16.0,0.0,124.65985,8.4621916
Hwxb3HYBlHZB9bMC6IcX,['LOCATION'],[761153],[],2021-01-07 10:19:39,tmsuite-processor,2021-01-07 10:19:34,ABB5105 (PAN),15172.0,294.0,0.0,0.0,2021-01-07 10:19:37,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455166,8.450685",2021-01-07 10:23:24,64100359.0,ABB5105,0.0,0.0,124.6455166,8.450685
uyBC3HYB9QZNRH9xQY97,['LOCATION'],[761153],[],2021-01-07 09:51:38,tmsuite-processor,2021-01-07 09:51:32,ABB5105 (PAN),15172.0,294.0,0.0,0.0,2021-01-07 09:51:34,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455166,8.450685",2021-01-07 10:05:52,64100359.0,ABB5105,0.0,0.0,124.6455166,8.450685
4Qxd3HYBlHZB9bMCvIm4,['LOCATION'],[761153],[],2021-01-07 10:21:39,tmsuite-processor,2021-01-07 10:21:34,ABB5105 (PAN),15172.0,294.0,0.0,0.0,2021-01-07 10:21:37,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455166,8.450685",2021-01-07 10:25:13,64100359.0,ABB5105,0.0,0.0,124.6455166,8.450685
JKp23HYBqz5fwwqFgA2y,['LOCATION'],[761153],[],2021-01-07 10:48:42,tmsuite-processor,2021-01-07 10:48:34,ABB5105 (PAN),15172.0,179.0,0.0,0.0,2021-01-07 10:48:38,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455966,8.450655",2021-01-07 10:52:01,64100359.0,ABB5105,0.0,0.0,124.6455966,8.450655
AiFy3HYB9QZNRH9xHwXf,['IGNITION ON'],[761159],['Vehicle ignition on'],2021-01-07 10:43:55,tmsuite-processor,2021-01-07 10:43:51,ABB5105 (PAN),15172.0,179.0,0.0,0.0,2021-01-07 10:43:53,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455966,8.4506483",2021-01-07 10:47:32,64100359.0,ABB5105,0.0,0.0,124.6455966,8.4506483
eSFx3HYB9QZNRH9x5ATb,['LOCATION'],[761153],[],2021-01-07 10:43:40,tmsuite-processor,2021-01-07 10:43:34,ABB5105 (PAN),15172.0,294.0,0.0,0.0,2021-01-07 10:43:37,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455166,8.450685",2021-01-07 10:47:32,64100359.0,ABB5105,0.0,0.0,124.6455166,8.450685
egx03HYBlHZB9bMCpKkR,['LOCATION'],[761153],[],2021-01-07 10:46:40,tmsuite-processor,2021-01-07 10:46:34,ABB5105 (PAN),15172.0,179.0,0.0,0.0,2021-01-07 10:46:38,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.645595,8.450655",2021-01-07 10:50:46,64100359.0,ABB5105,0.0,0.0,124.645595,8.450655
16lu3HYBqz5fwwqFN6SE,['LOCATION'],[761153],[],2021-01-07 10:39:39,tmsuite-processor,2021-01-07 10:39:34,ABB5105 (PAN),15172.0,294.0,0.0,0.0,2021-01-07 10:39:37,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455166,8.450685",2021-01-07 10:43:23,64100359.0,ABB5105,0.0,0.0,124.6455166,8.450685
4ap63HYBqz5fwwqFhz7b,['LOCATION'],[761155],[],2021-01-07 10:53:06,tmsuite-processor,2021-01-07 10:53:01,ABB5105 (PAN),15172.0,51.0,0.0,0.0,2021-01-07 10:53:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6459066,8.4536483",2021-01-07 10:56:34,64100729.0,ABB5105,5.0,0.0,124.6459066,8.4536483
-qp63HYBqz5fwwqFkz6P,['LOCATION'],[761155],[],2021-01-07 10:53:09,tmsuite-processor,2021-01-07 10:53:05,ABB5105 (PAN),15172.0,68.0,0.0,0.0,2021-01-07 10:53:07,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6459233,8.453725",2021-01-07 10:56:34,64100738.0,ABB5105,6.0,0.0,124.6459233,8.453725
KqqG3HYBqz5fwwqFDdPB,['LOCATION'],[761155],[],2021-01-07 11:05:41,tmsuite-processor,2021-01-07 11:04:50,ABB5105 (PAN),15172.0,342.0,0.0,0.0,2021-01-07 11:05:38,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.65941,8.46105",2021-01-07 11:08:28,64104084.0,ABB5105,17.0,0.0,124.65941,8.46105
LCBl3HYB9QZNRH9xF-q4,['LOCATION'],[761153],[],2021-01-07 10:29:41,tmsuite-processor,2021-01-07 10:29:35,ABB5105 (PAN),15172.0,294.0,0.0,0.0,2021-01-07 10:29:38,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6455166,8.450685",2021-01-07 10:33:12,64100359.0,ABB5105,0.0,0.0,124.6455166,8.450685
Q6qA3HYBqz5fwwqFIodI,['LOCATION'],[761155],[],2021-01-07 10:59:13,tmsuite-processor,2021-01-07 10:57:41,ABB5105 (PAN),15172.0,15.0,0.0,1.0,2021-01-07 10:59:10,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6518766,8.4509466",2021-01-07 11:01:47,64101745.0,ABB5105,16.0,0.0,124.6518766,8.4509466
h6qA3HYBqz5fwwqFOYd1,['LOCATION'],[761155],[],2021-01-07 10:59:19,tmsuite-processor,2021-01-07 10:58:25,ABB5105 (PAN),15172.0,121.0,0.0,0.0,2021-01-07 10:59:16,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6528533,8.4523",2021-01-07 11:02:25,64101959.0,ABB5105,16.0,0.0,124.6528533,8.4523
eTCB3HYBYlZy3rhLgSZg,['LOCATION'],[761155],[],2021-01-07 11:00:43,tmsuite-processor,2021-01-07 11:00:22,ABB5105 (PAN),15172.0,33.0,0.0,0.0,2021-01-07 11:00:41,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.658155,8.45371",2021-01-07 11:03:46,64102766.0,ABB5105,14.0,0.0,124.658155,8.45371
fwyA3HYBlHZB9bMC9bkb,['LOCATION'],[761155],[],2021-01-07 11:00:07,tmsuite-processor,2021-01-07 10:59:59,ABB5105 (PAN),15172.0,96.0,0.0,0.0,2021-01-07 11:00:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6575966,8.4528733",2021-01-07 11:03:46,64102638.0,ABB5105,24.0,0.0,124.6575966,8.4528733
jSGB3HYB9QZNRH9xDCi7,['LOCATION'],[761155],[],2021-01-07 11:00:13,tmsuite-processor,2021-01-07 11:00:07,ABB5105 (PAN),15172.0,32.0,0.0,0.0,2021-01-07 11:00:12,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6580083,8.4530783",2021-01-07 11:03:46,64102693.0,ABB5105,23.0,0.0,124.6580083,8.4530783
VKqA3HYBqz5fwwqFc4tw,['LOCATION'],[761155],[],2021-01-07 10:59:34,tmsuite-processor,2021-01-07 10:59:29,ABB5105 (PAN),15172.0,53.0,0.0,0.0,2021-01-07 10:59:31,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6561316,8.4533283",2021-01-07 11:03:05,64102441.0,ABB5105,25.0,0.0,124.6561316,8.4533283
diF-3HYB9QZNRH9xHiA4,['LOCATION'],[761155],[],2021-01-07 10:57:01,tmsuite-processor,2021-01-07 10:55:47,ABB5105 (PAN),15172.0,111.0,0.0,1.0,2021-01-07 10:57:00,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6482033,8.4499933",2021-01-07 10:59:47,64101256.0,ABB5105,7.0,0.0,124.6482033,8.4499933
6ap-3HYBqz5fwwqFHms8,['LOCATION'],[761155],[],2021-01-07 10:57:01,tmsuite-processor,2021-01-07 10:56:13,ABB5105 (PAN),15172.0,42.0,0.0,0.0,2021-01-07 10:57:00,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6486866,8.4498783",2021-01-07 10:59:54,64101317.0,ABB5105,11.0,0.0,124.6486866,8.4498783
DNB-3HYBju-oZ49THuc9,['LOCATION'],[761155],[],2021-01-07 10:57:01,tmsuite-processor,2021-01-07 10:55:35,ABB5105 (PAN),15172.0,176.0,0.0,1.0,2021-01-07 10:57:00,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6480033,8.45023",2021-01-07 10:59:04,64101222.0,ABB5105,5.0,0.0,124.6480033,8.45023
_qqG3HYBqz5fwwqFAdLz,['LOCATION'],[761155],[],2021-01-07 11:05:38,tmsuite-processor,2021-01-07 11:03:41,ABB5105 (PAN),15172.0,39.0,0.0,1.0,2021-01-07 11:05:35,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.65867,8.4588783",2021-01-07 11:07:27,64103702.0,ABB5105,17.0,0.0,124.65867,8.4588783
wqyl3HYBqz5fwwqFSXGb,['LOCATION'],[761153],[],2021-01-07 11:39:48,tmsuite-processor,2021-01-07 11:39:43,ABB5105 (PAN),15172.0,47.0,0.0,0.0,2021-01-07 11:39:46,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7405133,8.49046",2021-01-07 11:43:15,64116938.0,ABB5105,36.0,0.0,124.7405133,8.49046
wjCr3HYBYlZy3rhL5DOA,['LOCATION'],[761155],[],2021-01-07 11:47:01,tmsuite-processor,2021-01-07 11:46:54,ABB5105 (PAN),15172.0,2.0,0.0,0.0,2021-01-07 11:46:58,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.758855,8.5192366",2021-01-07 11:50:37,64120869.0,ABB5105,40.0,0.0,124.758855,8.5192366
LiGu3HYB9QZNRH9xOqcj,['IGNITION OFF'],[761160],['Vehicle ignition off'],2021-01-07 11:49:34,tmsuite-processor,2021-01-07 11:49:31,ABB5105 (PAN),15172.0,310.0,0.0,0.0,2021-01-07 11:49:33,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.758505,8.5210716",2021-01-07 11:53:20,64121077.0,ABB5105,0.0,0.0,124.758505,8.5210716
y6uM3HYBqz5fwwqFrCqN,['LOCATION'],[761155],[],2021-01-07 11:12:55,tmsuite-processor,2021-01-07 11:12:49,ABB5105 (PAN),15172.0,44.0,0.0,0.0,2021-01-07 11:12:52,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6614916,8.471615",2021-01-07 11:20:56,64105857.0,ABB5105,5.0,0.0,124.6614916,8.471615
jCGO3HYB9QZNRH9xjU1f,['LOCATION'],[761155],[],2021-01-07 11:14:58,tmsuite-processor,2021-01-07 11:14:52,ABB5105 (PAN),15172.0,319.0,0.0,0.0,2021-01-07 11:14:55,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6617416,8.4735533",2021-01-07 11:20:56,64106083.0,ABB5105,18.0,0.0,124.6617416,8.4735533
YNGo3HYBju-oZ49TrBNJ,['LOCATION'],[761153],[],2021-01-07 11:43:30,tmsuite-processor,2021-01-07 11:43:25,ABB5105 (PAN),15172.0,37.0,0.0,0.0,2021-01-07 11:43:29,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7531733,8.5033366",2021-01-07 11:47:34,64118943.0,ABB5105,35.0,0.0,124.7531733,8.5033366
bSGi3HYB9QZNRH9xhogB,['LOCATION'],[761153],[],2021-01-07 11:36:47,tmsuite-processor,2021-01-07 11:36:43,ABB5105 (PAN),15172.0,59.0,0.0,0.0,2021-01-07 11:36:45,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7265683,8.4805283",2021-01-07 11:41:01,64115044.0,ABB5105,38.0,0.0,124.7265683,8.4805283
Cqyj3HYBqz5fwwqFcFmj,['LOCATION'],[761153],[],2021-01-07 11:37:47,tmsuite-processor,2021-01-07 11:37:43,ABB5105 (PAN),15172.0,58.0,0.0,0.0,2021-01-07 11:37:46,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7315133,8.48419",2021-01-07 11:41:27,64115725.0,ABB5105,35.0,0.0,124.7315133,8.48419
bTC23HYBYlZy3rhL9T8x,['LOCATION'],[761153],[],2021-01-07 11:59:06,tmsuite-processor,2021-01-07 11:59:00,ABB5105 (PAN),15172.0,310.0,0.0,0.0,2021-01-07 11:59:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7584833,8.5211",2021-01-07 12:03:15,64121077.0,ABB5105,0.0,0.0,124.7584833,8.5211
nKyv3HYBqz5fwwqFmfb6,['LOCATION'],[761153],[],2021-01-07 11:51:04,tmsuite-processor,2021-01-07 11:51:00,ABB5105 (PAN),15172.0,310.0,0.0,0.0,2021-01-07 11:51:02,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7584983,8.5210866",2021-01-07 11:56:21,64121077.0,ABB5105,0.0,0.0,124.7584983,8.5210866
ITCx3HYBYlZy3rhLbjnO,['LOCATION'],[761153],[],2021-01-07 11:53:04,tmsuite-processor,2021-01-07 11:53:00,ABB5105 (PAN),15172.0,310.0,0.0,0.0,2021-01-07 11:53:02,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7585033,8.5210933",2021-01-07 11:57:08,64121077.0,ABB5105,0.0,0.0,124.7585033,8.5210933
ciGD3HYB9QZNRH9x_jBk,['LOCATION'],[761155],[],2021-01-07 11:03:26,tmsuite-processor,2021-01-07 11:02:25,ABB5105 (PAN),15172.0,66.0,0.0,0.0,2021-01-07 11:03:23,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.660385,8.4569016",2021-01-07 11:06:27,64103290.0,ABB5105,19.0,0.0,124.660385,8.4569016
1KqD3HYBqz5fwwqF_riZ,['LOCATION'],[761155],[],2021-01-07 11:03:26,tmsuite-processor,2021-01-07 11:02:33,ABB5105 (PAN),15172.0,10.0,0.0,0.0,2021-01-07 11:03:23,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6606266,8.4571566",2021-01-07 11:06:27,64103331.0,ABB5105,14.0,0.0,124.6606266,8.4571566
awyD3HYBlHZB9bMC_r2a,['LOCATION'],[761155],[],2021-01-07 11:03:26,tmsuite-processor,2021-01-07 11:02:29,ABB5105 (PAN),15172.0,47.0,0.0,0.0,2021-01-07 11:03:23,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6605416,8.4570116",2021-01-07 11:06:27,64103311.0,ABB5105,18.0,0.0,124.6605416,8.4570116
viGE3HYB9QZNRH9xFTDa,['LOCATION'],[761155],[],2021-01-07 11:03:32,tmsuite-processor,2021-01-07 11:03:06,ABB5105 (PAN),15172.0,284.0,0.0,0.0,2021-01-07 11:03:28,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.65929,8.4573",2021-01-07 11:06:27,64103497.0,ABB5105,15.0,0.0,124.65929,8.4573
oKqE3HYBqz5fwwqFFbre,['LOCATION'],[761155],[],2021-01-07 11:03:32,tmsuite-processor,2021-01-07 11:03:10,ABB5105 (PAN),15172.0,325.0,0.0,0.0,2021-01-07 11:03:28,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.6591416,8.457395",2021-01-07 11:06:27,64103518.0,ABB5105,18.0,0.0,124.6591416,8.457395
