datestamp,plateno,location,longitude,latitude
2021-01-02 01:57:14,ADC4769,PH Cofipack - Source,124.7144866,8.4718283
2021-01-02 01:57:14,ADC4769,PH Cofipack - Destination,124.7144866,8.4718283
2021-01-04 13:20:48,ADC4768,PH Bacolod - Mansilingan DC - Destination,123.0140116,10.6241
2021-01-04 13:23:53,WQC386,PH Mandaue Grocery - Destination,123.9254483,10.3687433
2021-01-04 14:55:46,KAD4601,PH Cagayan Grocery - Destination,124.758465,8.5210766
2021-01-04 14:55:46,KAD4601,PH Cagayan Grocery - Source,124.758465,8.5210766
2021-01-04 14:56:08,KVX105,PH Mandaue Grocery - Destination,123.9254583,10.3687633
2021-01-04 14:57:08,KVX105,PH Mandaue Grocery - Source,123.9253766,10.3687233
2021-01-04 15:24:21,1301091079,PH Meycauayan Grocery - Destination,120.9719366,14.7453583
2021-01-04 15:24:21,1301091079,IMC - NBS/NDC,120.9719366,14.7453583
2021-01-04 15:24:21,1301091079,Savemore - Malhacan,120.9719366,14.7453583
2021-01-04 15:24:49,1301091079,PH Meycauayan Grocery - Source,120.9713,14.7442566
2021-01-04 15:29:07,KWA565,PH Mandaue Grocery - Destination,123.92498,10.3682483
2021-01-04 15:33:38,1301091079,qaGeofence1,120.97001,14.7453433
2021-01-04 16:46:05,JM0535,PH Bacolod - Mansilingan DC - Destination,123.01399,10.624135
2021-01-04 16:46:21,JM0535,PH Bacolod - Mansilingan DC - Source,123.012985,10.624375
2021-01-04 18:45:37,1301091079,PH RM Foods,120.8067216,14.9073033
2021-01-04 18:45:37,1301091079,NA,120.8067216,14.9073033
2021-01-04 18:45:38,1301091079,PH RM Foods,120.8067133,14.9072933
2021-01-04 18:45:38,1301091079,NA,120.8067133,14.9072933
2021-01-04 19:04:53,WQC386,PH Mandaue Grocery - Source,123.9254816,10.3686883
2021-01-04 19:13:03,KVX105,PH Mandaue Grocery - Destination,123.92552,10.3687666
2021-01-04 19:17:44,130102,IMC - NBS/NDC,120.9719166,14.74509
2021-01-04 19:17:44,130102,Savemore - Malhacan,120.9719166,14.74509
2021-01-04 19:17:55,130102,PH Meycauayan Grocery - Destination,120.97159,14.744665
2021-01-04 19:18:13,130102,PH Meycauayan Grocery - Source,120.9713133,14.7443283
2021-01-04 20:02:56,WQC386,PH Mandaue Grocery - Destination,123.9249433,10.3681433
2021-01-04 21:40:21,KVU104,PSACC - Dadiangas CY 1,125.1545166,6.0950983
2021-01-04 21:41:20,KVU104,FDC - General Santos,125.1549483,6.0939433
2021-01-04 21:42:44,KAD4602,PH Cagayan Grocery - Destination,124.75867,8.521345
2021-01-04 21:42:44,KAD4602,PH Cagayan Grocery - Source,124.75867,8.521345
2021-01-04 22:04:20,KVX105,PH Mandaue Grocery - Destination,123.925315,10.36888
2021-01-04 22:22:37,KVX105,NA,123.92528,10.36882
2021-01-04 22:22:37,KVX105,PH Mandaue Grocery - Source,123.92528,10.36882
2021-01-04 23:28:59,KVX105,PH Mandaue Grocery - Source,123.92532,10.3688333
2021-01-05 01:20:20,JM0314,PH Cagayan Grocery - Source,124.7584916,8.5211116
2021-01-05 01:20:20,JM0314,PH Cagayan Grocery - Destination,124.7584916,8.5211116
2021-01-05 02:08:44,130102,PH RM Foods,120.8068583,14.90734
2021-01-05 02:08:44,130102,NA,120.8068583,14.90734
2021-01-05 02:08:44,130102,PH RM Foods,120.8068583,14.90734
2021-01-05 02:08:44,130102,NA,120.8068583,14.90734
2021-01-05 02:11:44,ADC4769,PH Cofipack - Source,124.7144983,8.4718183
2021-01-05 02:11:44,ADC4769,PH Cofipack - Destination,124.7144983,8.4718183
2021-01-05 02:13:41,JM0535,PH Bacolod - Mansilingan DC - Source,123.0123266,10.621225
2021-01-05 02:59:34,MGG381,PH Mandaue Grocery - Source,123.925372,10.368735
2021-01-05 02:59:34,MGG381,PH Mandaue Grocery - Destination,123.925372,10.368735
2021-01-05 02:59:39,RJK963,Gaisano - Butuan,125.5310316,8.9452366
2021-01-05 03:08:05,ADC4768,PH Bacolod - Mansilingan DC - Destination,123.0139933,10.62408
2021-01-05 03:08:21,ADC4768,PH Bacolod - Mansilingan DC - Source,123.0129733,10.6243616
2021-01-05 03:11:11,RJK963,Puregold Price Club - Butuan,125.543555,8.9474016
2021-01-05 03:12:15,ADC4768,No. 1 Supplier Inc. - Bacolod,123.005445,10.6228383
2021-01-05 03:12:31,ADC4769,PH Cofipack - Source,124.7134866,8.4739016
2021-01-05 03:12:31,ADC4769,PH Cofipack - Destination,124.7134866,8.4739016
2021-01-05 03:13:44,RJK963,Ralav Corporation - Butuan,125.5435866,8.9483783
2021-01-05 03:16:05,ADC4769,PH Cofipack - Source,124.71452,8.4718
2021-01-05 03:16:05,ADC4769,PH Cofipack - Destination,124.71452,8.4718
2021-01-05 03:18:06,RJK963,Puregold Price Club - Butuan,125.543585,8.9486116
2021-01-05 03:18:13,RJK963,Ralav Corporation - Butuan,125.5435883,8.9485016
2021-01-05 03:18:26,U51160,LORENZO CY - MISAMIS ORIENTAL,124.75617,8.52614
2021-01-05 03:30:48,KAD4601,PH Cagayan De Oro Fac FG - Source,124.6119666,8.5041516
2021-01-05 03:30:48,KAD4601,Gaisano Citi Super Mall - Bulua,124.6119666,8.5041516
2021-01-05 03:30:48,KAD4601,FDC - CDO,124.6119666,8.5041516
2021-01-05 03:31:47,KAD4601,PH Cagayan De Oro Fac FG - Destination,124.611945,8.50379
2021-01-05 04:00:29,MEG206,PH Cagayan Grocery - Destination,124.7584316,8.5211483
2021-01-05 04:01:59,MGG381,PH Mandaue Grocery - Destination,123.924993,10.368295
2021-01-05 04:47:25,JM0314,Gaisano Citi Super Mall - Bulua,124.61192,8.504205
2021-01-05 04:47:25,JM0314,FDC - CDO,124.61192,8.504205
2021-01-05 04:47:47,JM0314,PH Cagayan De Oro Fac FG - Source,124.6119816,8.5041433
2021-01-05 04:48:03,JM0314,PH Cagayan De Oro Fac FG - Destination,124.6119866,8.5039433
2021-01-05 05:12:31,1301091079,PH DC Calamba MMC - Source,121.1345266,14.2004183
2021-01-05 05:13:20,1301091079,PH Batino Grocery - Source,121.13342,14.2019983
2021-01-05 05:13:20,1301091079,PH Batino Grocery - Destination,121.13342,14.2019983
2021-01-05 05:17:06,ABK4138,Fivel Food Service - Neptune,124.660705,8.4740733
2021-01-05 05:17:06,ABK4138,Fivel Food Service - Palma,124.660705,8.4740733
2021-01-05 05:17:23,ABK4138,Fivel Food Service - Tiano,124.6603883,8.4740383
2021-01-05 05:17:23,ABK4138,Fivel Food Service - Pacana,124.6603883,8.4740383
2021-01-05 05:18:58,RJK963,PSACC - Butuan,125.5410583,8.94756
2021-01-05 05:46:03,KAD4601,Save More - Kauswagan,124.6385633,8.48932
2021-01-05 05:47:06,MEG206,PH Cagayan Grocery - Source,124.7577866,8.5227666
2021-01-05 05:47:06,MEG206,PH Cagayan Grocery - Destination,124.7577866,8.5227666
2021-01-05 05:52:55,JM0535,No. 1 Supplier Inc. - Bacolod,123.0048516,10.6229033
2021-01-05 06:06:00,130102,PH RM Foods,120.807825,14.9067083
2021-01-05 06:06:00,130102,NA,120.807825,14.9067083
2021-01-05 06:06:02,130102,PH RM Foods,120.8077816,14.9067016
2021-01-05 06:06:02,130102,NA,120.8077816,14.9067016
2021-01-05 06:28:27,ADC4768,PH Bacolod - Mansilingan DC - Destination,123.0122516,10.62109
2021-01-05 06:29:06,ADC4768,PH Bacolod - Mansilingan DC - Source,123.0122983,10.6212083
2021-01-05 06:36:32,ADC4769,PH Cofipack - Destination,124.7133916,8.4738266
2021-01-05 06:36:32,ADC4769,PH Cofipack - Source,124.7133916,8.4738266
2021-01-05 06:37:36,ACE1174,Ritchjoy Marketing,122.0798183,6.9120533
2021-01-05 07:23:31,MGG381,PH Mandaue Grocery - Source,123.924383,10.368192
2021-01-05 07:25:25,ADC4769,PH Cofipack - Source,124.7144783,8.4717416
2021-01-05 07:25:25,ADC4769,PH Cofipack - Destination,124.7144783,8.4717416
2021-01-05 07:32:29,ABK4138,Fivel Food Service - Neptune,124.65895,8.4741333
2021-01-05 07:32:29,ABK4138,Fivel Food Service - Palma,124.65895,8.4741333
2021-01-05 07:32:38,ABK4138,Fivel Food Service - Pacana,124.6592533,8.47412
2021-01-05 07:33:08,ABK4138,Fivel Food Service - Tiano,124.659935,8.47411
2021-01-05 07:40:57,JM0535,PH Bacolod - Mansilingan DC - Source,123.01225,10.6211116
2021-01-05 07:40:57,JM0535,PH Bacolod - Mansilingan DC - Destination,123.01225,10.6211116
2021-01-05 08:15:02,ADC4769,PH Cofipack - Destination,124.7136566,8.4740016
2021-01-05 09:17:42,U51160,LORENZO CY - MISAMIS ORIENTAL,124.75613,8.52613
2021-01-05 09:20:14,ADC4769,PH Cofipack - Source,124.714505,8.47182
2021-01-05 09:20:14,ADC4769,PH Cofipack - Destination,124.714505,8.47182
2021-01-05 10:19:35,KVU104,Robinson's Supermarket - Talavera,124.8466683,6.4978866
2021-01-05 13:05:44,KAD4602,PH Cagayan Grocery - Destination,124.758405,8.521045
2021-01-05 13:05:44,KAD4602,PH Cagayan Grocery - Source,124.758405,8.521045
2021-01-05 13:29:05,JM0314,PH Cagayan Grocery - Destination,124.7583983,8.52098
2021-01-05 14:30:21,MGG381,PH Mandaue Grocery - Source,123.925368,10.368725
2021-01-05 15:06:26,JM0314,PH Cagayan Grocery - Source,124.7584783,8.5210433
2021-01-05 17:16:43,KAD4602,PH Cagayan Grocery - Destination,124.75878,8.5229633
2021-01-05 17:16:43,KAD4602,PH Cagayan Grocery - Source,124.75878,8.5229633
2021-01-05 19:41:04,ADC4768,PH Bacolod - Mansilingan DC - Destination,123.0139716,10.6240866
2021-01-05 19:41:25,ADC4768,PH Bacolod - Mansilingan DC - Source,123.0128,10.6242816
2021-01-05 23:32:59,KVX105,FDC - Bohol,123.8496316,9.6701066
2021-01-06 00:02:43,KAD4601,PH Cagayan Grocery - Destination,124.7583833,8.5210416
2021-01-06 00:02:43,KAD4601,PH Cagayan Grocery - Source,124.7583833,8.5210416
2021-01-06 00:16:22,138010,Robinson's Supermarket Metro Town,120.596845,15.4874283
2021-01-06 01:33:57,1301091079,PH Tanauan - Source,121.1180833,14.1405116
2021-01-06 01:33:57,1301091079,PH Tanauan - Destination,121.1180833,14.1405116
2021-01-06 01:48:57,JM0535,PH Bacolod - Mansilingan DC - Destination,123.01397,10.6241133
2021-01-06 01:49:21,JM0535,PH Bacolod - Mansilingan DC - Source,123.0127783,10.6243083
2021-01-06 01:54:21,JM0535,No. 1 Supplier Inc. - Bacolod,123.0054633,10.62288
2021-01-06 02:18:58,ADC4769,PH Cofipack - Destination,124.7144866,8.4717833
2021-01-06 02:18:58,ADC4769,PH Cofipack - Source,124.7144866,8.4717833
2021-01-06 02:32:37,KAD4602,Unipace - Cagayan De Oro,124.6509666,8.4870283
2021-01-06 02:32:41,KAD4602,Gaisano City - Osmena,124.6509083,8.486855
2021-01-06 02:35:22,GAM1633,Gaisano Center - Tagum,125.8034983,7.4509633
2021-01-06 02:36:53,130102,PH Batino Grocery - Source,121.1333516,14.2023816
2021-01-06 02:36:53,130102,PH Batino Grocery - Destination,121.1333516,14.2023816
2021-01-06 02:53:31,KAD4602,FDC - CDO,124.6127633,8.504335
2021-01-06 02:53:31,KAD4602,Gaisano Citi Super Mall - Bulua,124.6127633,8.504335
2021-01-06 02:54:20,KAD4602,PH Cagayan De Oro Fac FG - Source,124.61196,8.5039183
2021-01-06 02:54:20,KAD4602,PH Cagayan De Oro Fac FG - Destination,124.61196,8.5039183
2021-01-06 03:17:08,ADC4769,PH Cofipack - Source,124.71342,8.4738566
2021-01-06 03:17:08,ADC4769,PH Cofipack - Destination,124.71342,8.4738566
2021-01-06 03:24:35,KGH458,Krispy Kreme - Davao Warehouse,125.61287,7.0764633
2021-01-06 03:26:06,KGH458,DSG Sons Grp Inc. Gaisano Mall,125.6142,7.0766666
2021-01-06 04:22:07,ZF7663,Metro Gaisano (Metro Fresh 'N Easy,123.9492383,10.3329116
2021-01-06 04:37:20,KAD4602,Save More - Kauswagan Depot,124.6390833,8.489065
2021-01-06 04:37:20,KAD4602,Save More - Kauswagan,124.6390833,8.489065
2021-01-06 04:45:31,KAD4602,Gaisano City - Osmena,124.64934,8.486155
2021-01-06 04:45:41,KAD4602,Unipace - Cagayan De Oro,124.6497366,8.48605
2021-01-06 04:45:50,KAD4602,Krispy Kreme - Cagayan De Oro Warehouse,124.65039,8.4859133
2021-01-06 04:45:50,KAD4602,Rustan's - Centrio CDO,124.65039,8.4859133
2021-01-06 04:54:59,JM0535,Save More - Bacolod East,122.9679266,10.6647283
2021-01-06 05:06:16,ADC4769,PH Cofipack - Source,124.714485,8.4717966
2021-01-06 05:06:16,ADC4769,PH Cofipack - Destination,124.714485,8.4717966
2021-01-06 05:13:48,JM0535,No. 1 Supplier Inc. - Bacolod,123.004715,10.6229716
2021-01-06 05:22:48,KVU104,Gaisano Puerto,124.752165,8.499735
2021-01-06 05:23:01,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0122066,10.621085
2021-01-06 05:23:57,JM0535,PH Bacolod - Mansilingan DC - Source,123.0122866,10.6212283
2021-01-06 05:30:00,ADC4767,Robinson's Supermarket - Iligan,124.240505,8.2176216
2021-01-06 05:36:09,JM3012,PH Cofipack - Source,124.7133516,8.47372
2021-01-06 05:36:09,JM3012,PH Cofipack - Destination,124.7133516,8.47372
2021-01-06 06:21:03,KVX211,F2 Logistics Philippines Inc. -,123.9497033,10.329295
2021-01-06 06:29:30,JM0535,PH Bacolod - Mansilingan DC - Destination,123.013945,10.6241383
2021-01-06 06:35:59,JM0535,No. 1 Supplier Inc. - Bacolod,123.0055016,10.622885
2021-01-06 06:39:06,MEG206,PH Cofipack - Source,124.71332,8.47386
2021-01-06 06:39:06,MEG206,PH Cofipack - Destination,124.71332,8.47386
2021-01-06 06:40:41,JM3012,PH Cofipack - Source,124.7147583,8.4716266
2021-01-06 06:40:41,JM3012,PH Cofipack - Destination,124.7147583,8.4716266
2021-01-06 06:44:31,JM0535,No. 1 Supplier Inc. - Bacolod,123.0044433,10.623015
2021-01-06 06:49:23,ADC4769,PH Cofipack - Source,124.713495,8.473915
2021-01-06 06:49:23,ADC4769,PH Cofipack - Destination,124.713495,8.473915
2021-01-06 07:09:36,KVU104,PH Cagayan Grocery - Destination,124.7585633,8.521015
2021-01-06 07:20:05,KVX105,FDC - Bohol,123.85031,9.671335
2021-01-06 07:25:35,ADC4769,PH Cofipack - Source,124.7144916,8.4717866
2021-01-06 07:25:35,ADC4769,PH Cofipack - Destination,124.7144916,8.4717866
2021-01-06 07:35:29,ZF7663,PH Mandaue Grocery - Destination,123.9254233,10.3687883
2021-01-06 07:37:25,KVX105,FDC - Bohol,123.8504116,9.67115
2021-01-06 07:41:05,ZF7663,PH Mandaue Grocery - Source,123.9253683,10.3687366
2021-01-06 08:07:24,ZF7663,PH Mandaue Grocery - Destination,123.9252383,10.3685416
2021-01-06 08:17:53,ADC4769,PH Cofipack - Destination,124.7134333,8.4738216
2021-01-06 08:17:53,ADC4769,PH Cofipack - Source,124.7134333,8.4738216
2021-01-06 08:30:32,137707,PH Mandaue Grocery - Destination,123.9254483,10.36878
2021-01-06 08:47:46,137707,PH Mandaue Grocery - Source,123.9253833,10.3687666
2021-01-06 08:57:40,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7561916,8.5261916
2021-01-06 09:11:54,ADC4769,PH Cofipack - Source,124.7144833,8.4717966
2021-01-06 09:11:54,ADC4769,PH Cofipack - Destination,124.7144833,8.4717966
2021-01-06 09:27:03,JM0535,PH Bacolod - Mansilingan DC - Source,123.0123283,10.6211366
2021-01-06 09:27:03,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0123283,10.6211366
2021-01-06 09:58:55,137707,PH Mandaue Grocery - Destination,123.9249483,10.368175
2021-01-06 10:26:24,JM3012,PH Cofipack - Source,124.7133483,8.47377
2021-01-06 10:26:24,JM3012,PH Cofipack - Destination,124.7133483,8.47377
2021-01-06 10:26:26,ADC4769,PH Cofipack - Source,124.7134816,8.4739033
2021-01-06 10:26:26,ADC4769,PH Cofipack - Destination,124.7134816,8.4739033
2021-01-06 10:28:13,138010,Robinson's Supermarket Metro Town,120.596325,15.4871433
2021-01-06 12:37:56,MGG381,Gaisano Grand - Mandaue North,123.950047,10.35634
2021-01-06 12:52:55,MGG381,PH Mandaue Grocery - Source,123.925392,10.368775
2021-01-06 12:52:55,MGG381,Gaisano Grand - Mandaue North,123.925392,10.368775
2021-01-06 12:59:31,ABK4138,PH Cagayan Grocery - Destination,124.758325,8.5210066
2021-01-06 13:01:38,ABK4138,PH Cagayan Grocery - Source,124.758355,8.5210816
2021-01-06 14:15:36,130102,PH Tanauan - Destination,121.1210766,14.14163
2021-01-06 14:19:36,130102,PH Tanauan - Source,121.11807,14.1405083
2021-01-06 16:08:11,KAD4602,PH Cagayan Grocery - Destination,124.758385,8.521015
2021-01-06 16:08:11,KAD4602,PH Cagayan Grocery - Source,124.758385,8.521015
2021-01-06 16:22:49,KVU104,PH Cagayan Grocery - Destination,124.7584466,8.5210033
2021-01-06 16:22:51,KVU104,PH Cagayan Grocery - Source,124.7584433,8.5210733
2021-01-06 16:50:22,RJK963,PH Cagayan Grocery - Destination,124.7583133,8.5209883
2021-01-06 16:51:50,RJK963,PH Cagayan Grocery - Source,124.75835,8.5211
2021-01-06 16:51:50,RJK963,PH Cagayan Grocery - Source,124.7583533,8.521115
2021-01-06 18:03:14,ZF7663,PH Mandaue Grocery - Source,123.9254233,10.3687566
2021-01-06 18:03:14,ZF7663,PH Mandaue Grocery - Destination,123.9254233,10.3687566
2021-01-06 19:04:35,ZF7663,PH Mandaue Grocery - Destination,123.9250833,10.36834
2021-01-06 23:46:43,KAD4601,Suy Sing - Cagayan De Oro,124.7245183,8.4795133
2021-01-07 00:07:11,KVU104,Gaisano Citi Super Mall - Bulua,124.6119166,8.5041916
2021-01-07 00:07:11,KVU104,FDC - CDO,124.6119166,8.5041916
2021-01-07 00:07:35,KVU104,PH Cagayan De Oro Fac FG - Source,124.611985,8.5041483
2021-01-07 00:07:49,KVU104,PH Cagayan De Oro Fac FG - Destination,124.6120516,8.5039383
2021-01-07 00:24:12,130102,PH Tanauan - Source,121.1189783,14.140525
2021-01-07 00:33:07,130102,PH DC FPIP Overflow - Source,121.1352783,14.137195
2021-01-07 00:33:56,KAD4602,SM Supermarket - Cagayan De Oro 2,124.6542483,8.485115
2021-01-07 00:33:56,KAD4602,SM Snack Exchange - CDO Downtown,124.6542483,8.485115
2021-01-07 00:37:56,KAD4602,Unipace - Cagayan De Oro,124.6529783,8.4854666
2021-01-07 00:37:56,KAD4602,SM Supermarket - Cagayan De Oro 2,124.6529783,8.4854666
2021-01-07 00:37:56,KAD4602,SM Snack Exchange - CDO Downtown,124.6529783,8.4854666
2021-01-07 00:47:18,KAD4602,Save More - Capistrano,124.6425566,8.4801483
2021-01-07 01:03:16,ADC4769,PH Cofipack - Source,124.7145,8.4717783
2021-01-07 01:03:16,ADC4769,PH Cofipack - Destination,124.7145,8.4717783
2021-01-07 01:04:47,ABK4138,Save More - Kauswagan,124.6397933,8.4893783
2021-01-07 01:05:04,ABK4138,Save More - Kauswagan Depot,124.63946,8.4891483
2021-01-07 01:21:09,137707,FDC - Bohol,123.849675,9.670125
2021-01-07 02:17:29,ADC4769,PH Cofipack - Destination,124.7134116,8.4738516
2021-01-07 02:17:29,ADC4769,PH Cofipack - Source,124.7134116,8.4738516
2021-01-07 02:36:48,JM3012,PH Cofipack - Destination,124.7144683,8.4716483
2021-01-07 02:36:48,JM3012,PH Cofipack - Source,124.7144683,8.4716483
2021-01-07 03:05:19,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0139366,10.6240883
2021-01-07 03:05:35,JM0535,PH Bacolod - Mansilingan DC - Source,123.0130566,10.6243433
2021-01-07 03:07:49,ADC4769,PH Cofipack - Source,124.71449,8.4718016
2021-01-07 03:07:49,ADC4769,PH Cofipack - Destination,124.71449,8.4718016
2021-01-07 03:15:40,KAD4602,Save More - Capistrano,124.6426566,8.4800433
2021-01-07 03:19:26,NCE1173,Save More - Bacolod East,122.968045,10.6649433
2021-01-07 03:27:16,KAD4602,Gaisano City - JR Borja,124.6507783,8.4769783
2021-01-07 03:32:49,KAD4602,Puregold Price Club - Cagayan De,124.6575366,8.4832216
2021-01-07 03:36:13,MGG381,PH Mandaue Grocery - Source,123.924367,10.368183
2021-01-07 03:41:03,MEG206,2GO CAGAYAN CY,124.6521166,8.495555
2021-01-07 03:41:37,JM0535,No. 1 Supplier Inc. - Bacolod,123.004685,10.62296
2021-01-07 03:44:48,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0122916,10.6210833
2021-01-07 03:47:30,MEG206,ROYAL CARGO CAGAYAN - OCEANIC DEPOT,124.6536716,8.492015
2021-01-07 03:54:22,JM0314,PSACC - Dadiangas CY 1,125.1545166,6.0949866
2021-01-07 03:56:22,JM0314,FDC - General Santos,125.15474,6.09442
2021-01-07 04:14:47,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0137133,10.62308
2021-01-07 04:56:37,ADC4769,PH Cofipack - Source,124.7136266,8.4740766
2021-01-07 04:56:37,ADC4769,PH Cofipack - Destination,124.7136266,8.4740766
2021-01-07 05:12:49,1301091079,IMC - NBS/NDC,120.9719016,14.745045
2021-01-07 05:13:11,1301091079,PH Meycauayan Grocery - Destination,120.9714066,14.7443033
2021-01-07 05:13:11,1301091079,Savemore - Malhacan,120.9714066,14.7443033
2021-01-07 05:13:25,130102,IMC - NBS/NDC,120.9718883,14.74501
2021-01-07 05:13:25,130102,Savemore - Malhacan,120.9718883,14.74501
2021-01-07 05:13:25,1301091079,PH Meycauayan Grocery - Source,120.9712883,14.74429
2021-01-07 05:13:50,130102,PH Meycauayan Grocery - Destination,120.9714916,14.744415
2021-01-07 05:14:06,130102,PH Meycauayan Grocery - Source,120.971305,14.7443216
2021-01-07 05:20:07,JM3012,PH Cofipack - Source,124.7141183,8.4743183
2021-01-07 05:20:36,JM3012,PH Cofipack - Destination,124.71339,8.473765
2021-01-07 05:24:12,JM3012,PH Cofipack - Source,124.71458,8.4719066
2021-01-07 05:24:12,JM3012,PH Cofipack - Destination,124.71458,8.4719066
2021-01-07 05:32:00,U51160,LORENZO CY - MISAMIS ORIENTAL,124.75617,8.52615
2021-01-07 05:57:57,ADC4769,PH Cofipack - Destination,124.714505,8.4717583
2021-01-07 06:03:21,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0139616,10.62411
2021-01-07 06:03:51,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0129133,10.62437
2021-01-07 06:09:52,NCE1173,PH Bacolod - Mansilingan DC - Source,123.01234,10.62116
2021-01-07 06:18:22,ZF7596,PH Cagayan Grocery - Destination,124.758405,8.5210216
2021-01-07 06:18:22,ZF7596,PH Cagayan Grocery - Source,124.758405,8.5210216
2021-01-07 06:19:44,RJK963,Unipace - Cagayan De Oro,124.651435,8.4869816
2021-01-07 07:09:24,JM0535,PH Bacolod - Mansilingan DC - Source,123.0122916,10.6212233
2021-01-07 07:09:24,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0122916,10.6212233
2021-01-07 07:26:55,KVU104,Save More - Kauswagan Depot,124.6383666,8.4893616
2021-01-07 07:26:55,KVU104,Save More - Kauswagan,124.6383666,8.4893616
2021-01-07 07:47:42,130102,PH Meycauayan Grocery - Source,120.9709633,14.7466516
2021-01-07 07:47:42,130102,PH Meycauayan Grocery - Destination,120.9709633,14.7466516
2021-01-07 08:00:46,ACE1174,Gaisano - Iligan,124.240995,8.2318483
2021-01-07 08:22:48,JM0314,PSACC - Dadiangas CY 1,125.15553,6.0947266
2021-01-07 08:27:52,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0139616,10.624135
2021-01-07 08:28:05,JM0535,PH Bacolod - Mansilingan DC - Source,123.01301,10.6243733
2021-01-07 08:36:13,KVU104,PH Cagayan Grocery - Destination,124.7584566,8.5210916
2021-01-07 08:36:13,KVU104,PH Cagayan Grocery - Source,124.7584566,8.5210916
2021-01-07 08:39:41,ADC4769,PH Cofipack - Source,124.7134333,8.473885
2021-01-07 08:39:41,ADC4769,PH Cofipack - Destination,124.7134333,8.473885
2021-01-07 08:43:29,KVU104,PH Cagayan Grocery - Destination,124.7581666,8.5210483
2021-01-07 08:43:29,KVU104,PH Cagayan Grocery - Source,124.7581666,8.5210483
2021-01-07 09:11:50,KWA565,PH Mandaue Grocery - Destination,123.9253816,10.3688316
2021-01-07 09:13:50,KWA565,PH Mandaue Grocery - Source,123.925325,10.368755
2021-01-07 09:43:41,RLE353,PH Cagayan Grocery - Destination,124.7584683,8.5212466
2021-01-07 09:43:41,RLE353,PH Cagayan Grocery - Source,124.7584683,8.5212466
2021-01-07 11:02:08,130102,qaGeofence2,120.9699366,14.7466583
2021-01-07 11:28:07,MGG381,PH Mandaue Grocery - Source,123.925358,10.368733
2021-01-07 11:44:04,JM3012,PH Cofipack - Source,124.7135366,8.4738766
2021-01-07 11:44:04,JM3012,PH Cofipack - Destination,124.7135366,8.4738766
2021-01-07 11:48:08,130102,PH RM Foods,120.8067166,14.9073033
2021-01-07 11:48:08,130102,NA,120.8067166,14.9073033
2021-01-07 11:48:08,130102,PH RM Foods,120.8067166,14.9073033
2021-01-07 11:48:08,130102,NA,120.8067166,14.9073033
2021-01-07 12:18:37,1301091079,PH RM Foods,120.8073933,14.9073766
2021-01-07 12:18:37,1301091079,NA,120.8073933,14.9073766
2021-01-07 12:18:37,1301091079,PH RM Foods,120.8073933,14.9073766
2021-01-07 12:18:37,1301091079,NA,120.8073933,14.9073766
2021-01-07 14:13:31,KAD4601,PH Cagayan Grocery - Source,124.7583066,8.5211466
2021-01-07 14:13:31,KAD4601,PH Cagayan Grocery - Destination,124.7583066,8.5211466
2021-01-07 14:51:43,RLE353,PH Cagayan Grocery - Destination,124.7584733,8.5209883
2021-01-07 14:51:50,RLE353,PH Cagayan Grocery - Source,124.7585116,8.521075
2021-01-07 14:55:55,KWA565,PH Mandaue Grocery - Destination,123.924945,10.3681533
2021-01-07 15:11:27,KWA565,Metro Gaisano - Canduman,123.931795,10.3684416
2021-01-07 15:49:04,KAD4602,PH Cagayan Grocery - Destination,124.7583666,8.5209916
2021-01-07 15:49:19,KAD4602,PH Cagayan Grocery - Source,124.758285,8.521415
2021-01-07 17:05:56,RJK963,PH Cagayan Grocery - Destination,124.758335,8.5210116
2021-01-07 17:05:56,RJK963,PH Cagayan Grocery - Source,124.758335,8.5210116
2021-01-07 18:48:12,1301091079,PH Batino Grocery - Destination,121.1332633,14.2057516
2021-01-07 18:48:53,MGG381,Metro Gaisano - Canduman,123.93234,10.368273
2021-01-07 18:48:53,MGG381,PH Mandaue Grocery - Source,123.93234,10.368273
2021-01-07 18:54:58,1301091079,PH Batino Grocery - Source,121.13351,14.2018283
2021-01-07 18:54:58,1301091079,PH Batino Grocery - Destination,121.13351,14.2018283
2021-01-07 20:15:03,KVU104,PH Cagayan Grocery - Destination,124.7583216,8.5210033
2021-01-07 20:15:18,KVU104,PH Cagayan Grocery - Source,124.758325,8.5211766
2021-01-07 22:42:24,JM0314,LORENZO CY - GENSAN,125.1501666,6.106525
2021-01-07 22:42:24,JM0314,PSACC - Dadiangas CY 2,125.1501666,6.106525
2021-01-07 23:00:20,KAD4602,PH Cagayan Grocery - Source,124.7577283,8.5230866
2021-01-07 23:44:14,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0140083,10.6241216
2021-01-07 23:44:46,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0129166,10.6243816
2021-01-08 00:22:36,KVX105,FDC - Bohol,123.8501883,9.671045
